"Gene","Location","Probe","MedianBvalTumor","MedianBvalNormal","Corr","GTMT","GTMB","GTMut","GTCG","GTCD","GBMT","GBMB","GBMut","GBCG","GBCD","MTMut","MTCG","MTCD","MBMut","MBCG","MBCD","MutCG","MutCD","GTMTnSig","GTMBnSig","GBMTnSig","GBMBnSig"
"SDK1","GeneBody","cg05896377","0.7875","0.9193","-0.366839168676299","26","13","2","52","1","6","32","7","35","5","3","29","11","6","46","2","10","1","0","1","0","2"
"SDK1","GeneBody","cg18620306","0.5435","0.8209","-0.212736630880387","28","17","2","52","1","8","22","7","35","5","3","32","11","5","35","0","10","1","1","1","1","1"
"SDK1","GeneBody","cg18933685","0.3948","0.3432","0.274357907576158","45","2","2","52","1","0","44","7","35","5","5","42","4","5","37","4","10","1","2","1","0","1"
"SDK1","GeneBody","cg05812582","0.5773","0.8125","-0.166314379989948","29","16","2","52","1","10","25","7","35","5","3","31","11","4","37","0","10","1","0","1","0","1"
"SDK1","GeneBody","cg13261883","0.7564","0.6117","-0.0101635336896276","29","7","2","52","1","12","25","7","35","5","3","32","7","3","46","4","10","1","1","3","2","0"
"SDK1","GeneBody","cg25144558","0.3725","0.5752","0.534307282662981","17","17","2","52","1","11","16","7","35","5","1","41","5","7","31","4","10","1","1","2","1","0"
"BEX5","GeneBody","cg11673013","0.0671","0.0666","0.430682459007864","5","32","0","14","21","29","5","0","13","16","0","13","13","0","16","17","0","0","2","1","1","0"
"BEX5","GeneBody","cg16567137","0.0785","0.0647","0.651433401046354","7","21","0","14","21","24","12","0","13","16","0","11","13","0","15","15","0","0","1","1","1","0"
"BEX5","GeneBody","cg23486773","0.0796","0.122","0.383601694975822","5","19","0","14","21","29","11","0","13","16","0","9","12","0","16","17","0","0","1","1","1","0"
"BEX5","GeneBody","cg01386236","0.0571","0.0802","0.489458120569974","8","22","0","14","21","23","11","0","13","16","0","10","12","0","14","14","0","0","1","1","2","1"
"BEX5","GeneBody","cg01671070","0.1142","0.1259","-0.0546743247166573","8","23","0","14","21","29","11","0","13","16","0","12","18","0","20","14","0","0","1","1","1","0"
"GABRA5","GeneBody","cg01913259","0.5596","0.7394","-0.00122891840851247","26","8","0","7","30","0","0","0","0","0","0","8","30","1","13","23","2","1","1","1","0","0"
"GABRA5","GeneBody","cg26320946","0.9402","0.9761","0.110460486278155","22","4","0","7","30","0","0","0","0","0","0","10","11","1","16","26","2","1","2","1","0","0"
"ITPRIPL2,CTD-2349B8.1","NA","cg06442240","0.5459","0.7216","-0.0533936989779727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ITPRIPL2,CTD-2349B8.1","NA","cg16733298","0.5592","0.7009","0.261815855600786","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ITPRIPL2,CTD-2349B8.1","NA","cg05218510","0.6395","0.7843","0.384526551880034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-666A8.9,ST6GALNAC2","NA","cg01883155","0.7956","0.6801","0.249542871829353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TCF24","GeneBody","cg17694795","0.4889","0.1682","0.170094964765298","0","0","0","0","0","0","0","0","0","0","0","50","3","0","39","6","0","0","0","0","0","0"
"TCF24","GeneBody","cg14432269","0.3974","0.1988","0.0221840974089344","0","0","0","0","0","0","0","0","0","0","0","53","3","0","44","5","0","0","0","0","0","0"
"TCF24","AfterGene","cg14657834","0.2933","0.0525","-0.18049639153002","0","0","0","0","0","0","0","0","0","0","0","52","5","0","36","4","0","0","0","0","0","0"
"TCF24","AfterGene","cg15684724","0.3037","0.0518","0.129643297908846","0","0","0","0","0","0","0","0","0","0","0","54","5","0","41","4","0","0","0","0","0","0"
"TCF24","GeneBody","cg22878622","0.3673","0.0888","0.085287982023159","0","0","0","0","0","0","0","0","0","0","0","46","3","0","42","5","0","0","0","0","0","0"
"TCF24","GeneBody","cg20980783","0.3252","0.0251","0.0775813466296812","0","0","0","0","0","0","0","0","0","0","0","51","2","0","42","6","0","0","0","0","0","0"
"TCF24","AfterGene","cg01824969","0.2969","0.0796","-0.288821564513803","0","0","0","0","0","0","0","0","0","0","0","50","5","0","42","2","0","0","0","0","0","0"
"TCF24","GeneBody","cg26618965","0.2464","0.0213","0.101223764487457","0","0","0","0","0","0","0","0","0","0","0","52","1","0","42","6","0","0","0","0","0","0"
"TCF24","GeneBody","cg14353137","0.4143","0.0351","0.232679382031896","0","0","0","0","0","0","0","0","0","0","0","47","3","0","35","7","0","0","0","0","0","0"
"GABRB3","GeneBody","cg25453472","0.5154","0.8934","-0.079603344569094","13","23","1","21","25","19","15","3","10","26","2","6","37","1","20","25","2","1","1","0","1","2"
"GABRB3","GeneBody","cg16524286","0.6464","0.9131","0.172890205711272","32","5","1","21","25","6","27","3","10","26","2","10","25","0","8","34","2","1","2","0","1","3"
"GABRB3","GeneBody","cg24583448","0.4865","0.7914","0.183717434828428","28","13","1","21","25","10","23","3","10","26","1","9","26","1","15","25","2","1","2","0","1","2"
"GABRB3","GeneBody","cg16238351","0.5907","0.8802","-0.0948122397576878","25","13","1","21","25","12","25","3","10","26","1","6","23","1","20","21","2","1","1","0","1","2"
"GABRB3","GeneBody","cg26968476","0.5585","0.8849","0.0677310284871294","15","15","1","21","25","9","24","3","10","26","1","4","28","1","20","26","2","1","1","0","0","3"
"GABRB3","GeneBody","cg20658635","0.4755","0.8097","0.423245162582995","16","23","1","21","25","13","23","3","10","26","2","3","36","3","15","25","2","1","0","2","2","0"
"GABRB3","GeneBody","cg23694371","0.5178","0.5932","-0.121077036778049","18","18","1","21","25","22","18","3","10","26","2","8","26","1","19","30","2","1","0","1","2","0"
"GABRB3","GeneBody","cg02633068","0.5591","0.6455","0.45928191997146","15","24","1","21","25","21","18","3","10","26","2","9","26","0","18","37","2","1","0","1","1","1"
"GABRB3","GeneBody","cg14859324","0.7705","0.8993","0.472906664311307","0","41","1","21","25","45","1","3","10","26","3","7","19","0","19","34","2","1","0","1","2","0"
"GABRB3","GeneBody","cg24997585","0.5681","0.8624","0.167825055088452","47","2","1","21","25","3","39","3","10","26","2","10","34","1","12","26","2","1","2","1","0","3"
"UNCX","Promoter","cg20870512","0.5077","0.058","0.137341738405979","1","3","0","3","1","0","0","0","0","0","1","38","2","0","35","3","1","0","0","0","0","0"
"UNCX","GeneBody","cg02434035","0.4571","0.2006","0.166024493832525","2","3","0","3","1","0","0","0","0","0","1","37","6","0","40","6","1","0","0","0","0","0"
"UNCX","GeneBody","cg17294725","0.492","0.1485","0.124134547095306","1","3","0","3","1","0","0","0","0","0","0","33","2","0","37","7","1","0","0","0","0","0"
"UNCX","GeneBody","cg03092191","0.3244","0.0479","-0.0981068288364486","2","3","0","3","1","0","0","0","0","0","1","40","3","0","38","2","1","0","0","0","0","0"
"UNCX","GeneBody","cg05157140","0.5551","0.0498","0.185036152806963","1","3","0","3","1","0","0","0","0","0","0","38","3","0","38","3","1","0","0","0","0","0"
"UNCX","Promoter","cg21158633","0.6344","0.2283","0.132871500926301","1","3","0","3","1","0","0","0","0","0","0","38","1","0","35","3","1","0","0","0","0","0"
"UNCX","Promoter","cg08507422","0.3661","0.0515","0.132791393738788","2","3","0","3","1","0","0","0","0","0","1","38","4","0","34","3","1","0","0","0","0","0"
"UNCX","GeneBody","cg14658067","0.5505","0.1363","0.129333694131267","0","4","0","3","1","0","0","0","0","0","1","31","3","0","32","5","1","0","0","0","0","0"
"UNCX","GeneBody","cg23528705","0.5281","0.176","0.00278230678661858","2","3","0","3","1","0","0","0","0","0","1","40","4","0","36","4","1","0","0","0","0","0"
"TNXB","GeneBody","cg14642392","0.6671","0.784","-0.0536336116506305","18","5","2","18","14","9","33","5","23","9","10","20","16","4","27","11","7","6","1","2","1","1"
"TNXB","GeneBody","cg15265085","0.5565","0.4942","-0.10014444611636","15","5","2","18","14","14","28","5","23","9","5","35","17","7","11","16","7","6","0","2","1","1"
"TNXB","GeneBody","cg26695758","0.4211","0.8437","0.0269509821327981","39","1","2","18","14","9","34","5","23","9","4","19","16","9","18","14","7","6","2","1","0","2"
"TNXB","GeneBody","cg14757339","0.8681","0.9811","0.0330998133773624","31","3","2","18","14","8","27","5","23","9","8","23","9","8","21","18","7","6","0","2","1","1"
"TNXB","GeneBody","cg12694372","0.5809","0.5056","0.152403780348491","18","4","2","18","14","14","26","5","23","9","5","30","17","8","13","15","7","6","0","2","1","0"
"TNXB","GeneBody","cg08650890","0.5393","0.4558","0.0387333356043789","12","6","2","18","14","15","26","5","23","9","5","33","17","7","11","17","7","6","0","2","1","1"
"TNXB","GeneBody","cg27387193","0.444","0.5434","0.0350878701582003","26","4","2","18","14","15","28","5","23","9","4","27","17","7","16","13","7","6","0","1","1","1"
"TNXB","GeneBody","cg24055029","0.284","0.3877","0.40465493378366","18","4","2","18","14","18","29","5","23","9","4","36","12","7","17","12","7","6","0","1","0","1"
"TNXB","GeneBody","cg15196197","0.3806","0.341","-0.0782221649008226","19","3","2","18","14","14","33","5","23","9","5","33","18","7","11","12","7","6","0","2","1","1"
"TNXB","GeneBody","cg03556669","0.4962","0.5012","-0.0532192300574515","17","4","2","18","14","13","30","5","23","9","4","35","13","5","16","14","7","6","0","0","1","2"
"TNXB","GeneBody","cg22259126","0.6399","0.8668","0.0816051285551018","26","3","2","18","14","8","33","5","23","9","4","21","13","2","24","14","7","6","0","0","1","3"
"TNXB","GeneBody","cg07524919","0.4022","0.6097","0.16353006665937","26","2","2","18","14","14","29","5","23","9","3","23","18","8","18","13","7","6","2","1","0","2"
"TNXB","GeneBody","cg23313963","0.3996","0.8252","0.279604870037375","32","2","2","18","14","7","35","5","23","9","5","18","11","5","23","16","7","6","1","1","2","1"
"TNXB","GeneBody","cg10365886","0.5128","0.7659","0.0197798235865861","28","2","2","18","14","15","31","5","23","9","4","26","17","7","17","12","7","6","2","1","0","1"
"TNXB","GeneBody","cg18331619","0.5633","0.8941","0.0514117165262444","35","2","2","18","14","7","35","5","23","9","6","19","10","3","23","17","7","6","2","0","1","2"
"TNXB","GeneBody","cg16834823","0.5427","0.5145","0.08625606763769","17","7","2","18","14","15","24","5","23","9","5","33","16","5","14","16","7","6","0","2","1","0"
"TNXB","GeneBody","cg24882324","0.4406","0.4235","-0.122494490329386","18","5","2","18","14","16","31","5","23","9","4","38","13","6","14","13","7","6","1","1","1","1"
"TNXB","GeneBody","cg18460422","0.4446","0.8069","-0.095002808698637","36","1","2","18","14","11","31","5","23","9","5","17","16","7","19","14","7","6","2","0","0","2"
"TNXB","GeneBody","cg10890302","0.513","0.4275","0.305099770074049","15","7","2","18","14","16","26","5","23","9","5","33","14","5","14","16","7","6","1","1","1","1"
"TNXB","GeneBody","cg02151997","0.6843","0.7445","0.0686953388207496","25","4","2","18","14","15","25","5","23","9","8","27","7","4","25","15","7","6","1","2","2","0"
"TNXB","GeneBody","cg07088771","0.5253","0.7661","0.103919271123368","28","1","2","18","14","9","30","5","23","9","8","19","19","4","21","15","7","6","0","0","2","1"
"TNXB","GeneBody","cg15745284","0.5876","0.8441","0.196144323742006","28","1","2","18","14","9","39","5","23","9","3","28","14","7","15","15","7","6","3","1","0","1"
"TNXB","GeneBody","cg10812186","0.2855","0.3902","0.329976130709091","17","4","2","18","14","19","28","5","23","9","4","36","11","6","16","12","7","6","2","1","0","2"
"TNXB","GeneBody","cg01337207","0.4011","0.5741","-0.0529613368727468","33","1","2","18","14","11","30","5","23","9","5","20","16","9","18","16","7","6","1","1","0","1"
"TNXB","GeneBody","cg10923662","0.4996","0.4336","0.174625416949354","16","5","2","18","14","15","26","5","23","9","5","37","15","6","14","17","7","6","0","2","2","1"
"TNXB","GeneBody","cg17662683","0.4371","0.4265","0.220717685794404","14","5","2","18","14","17","30","5","23","9","5","31","16","6","15","18","7","6","0","2","1","0"
"TNXB","GeneBody","cg00525277","0.5633","0.5177","0.265347139403205","14","7","2","18","14","16","26","5","23","9","5","32","16","5","12","20","7","6","1","2","1","0"
"TNXB","GeneBody","cg23776522","0.612","0.913","0.328753729330118","23","3","2","18","14","14","26","5","23","9","7","19","14","8","25","17","7","6","1","1","1","1"
"TNXB","GeneBody","cg14431072","0.5455","0.8195","0.019109812511161","26","1","2","18","14","5","30","5","23","9","1","15","14","5","31","19","7","6","1","1","1","1"
"TNXB","GeneBody","cg17806717","0.5579","0.8419","-0.123375135983557","26","1","2","18","14","7","32","5","23","9","6","19","14","3","33","14","7","6","0","2","2","1"
"TNXB","GeneBody","cg19267551","0.4751","0.4886","0.0596132169609099","20","4","2","18","14","16","29","5","23","9","4","35","16","6","18","16","7","6","0","1","2","1"
"TNXB","GeneBody","cg00872984","0.4378","0.5409","0.156152319353683","22","3","2","18","14","12","30","5","23","9","5","30","17","7","16","16","7","6","1","1","1","1"
"TNXB","GeneBody","cg26266427","0.4189","0.6048","-0.0034756772262122","31","2","2","18","14","13","28","5","23","9","4","23","16","7","17","17","7","6","1","1","1","1"
"TNXB","GeneBody","cg13739666","0.4971","0.7963","0.0439022575844978","29","1","2","18","14","10","35","5","23","9","3","18","17","5","19","14","7","6","0","1","2","1"
"TNXB","GeneBody","cg27337194","0.621","0.9361","0.109126209106936","30","2","2","18","14","5","33","5","23","9","7","20","15","2","23","13","7","6","0","1","1","1"
"TNXB","GeneBody","cg19071976","0.5374","0.7701","-0.0814279444042135","28","1","2","18","14","6","36","5","23","9","6","18","13","5","26","14","7","6","0","1","3","1"
"TNXB","GeneBody","cg26495092","0.5133","0.8678","0.402680319316189","28","0","2","18","14","10","33","5","23","9","8","18","13","5","21","13","7","6","0","1","0","1"
"TNXB","GeneBody","cg01992382","0.4401","0.391","0.186387412881627","16","5","2","18","14","16","28","5","23","9","6","33","17","5","15","15","7","6","0","2","1","0"
"TNXB","GeneBody","cg04757901","0.623","0.7166","0.00285277238098113","27","5","2","18","14","17","24","5","23","9","5","27","9","4","24","13","7","6","1","2","1","0"
"TNXB","GeneBody","cg14070039","0.5382","0.6956","-0.186526645485076","21","3","2","18","14","9","31","5","23","9","6","21","18","4","18","14","7","6","0","2","2","0"
"TNXB","GeneBody","cg03130418","0.3594","0.8008","-0.0597656106514896","36","1","2","18","14","11","31","5","23","9","5","15","12","6","22","15","7","6","2","0","0","2"
"TNXB","GeneBody","cg09548893","0.4663","0.8672","0.284831875011514","26","2","2","18","14","10","29","5","23","9","9","23","11","4","20","12","7","6","1","2","1","1"
"NAT8B","GeneBody","cg14839087","0.7142","0.7129","0.00929591151818755","0","56","0","0","0","41","2","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1"
"GRID1","GeneBody","cg26679004","0.4551","0.2342","-0.160468003584524","11","10","4","6","31","22","24","5","10","41","0","9","32","5","7","36","3","6","1","1","1","0"
"GRID1","GeneBody","cg15209053","0.5697","0.8286","-0.074459129224594","30","6","4","6","31","9","31","5","10","41","3","4","28","2","16","28","3","6","2","0","0","3"
"GRID1","GeneBody","cg04582294","0.2536","0.1098","-0.180703937103156","14","11","4","6","31","22","24","5","10","41","0","9","29","4","10","32","3","6","0","1","1","0"
"GRID1","AfterGene","cg09168604","0.2743","0.156","-0.0934216409289386","11","17","4","6","31","20","25","5","10","41","1","10","34","3","8","31","3","6","0","0","1","1"
"GRID1","GeneBody","cg24057204","0.4037","0.5682","0.0919721419886214","24","11","4","6","31","10","23","5","10","41","4","6","30","1","13","32","3","6","1","1","1","0"
"HTR2C","Promoter","cg12950441","0.4781","0.083","-0.404712579447505","20","16","2","18","10","24","11","0","9","16","1","16","20","0","4","13","0","1","3","0","0","0"
"HTR2C","Promoter","cg05772663","0.4211","0.1975","-0.155084069657421","24","15","2","18","10","20","16","0","9","16","1","18","22","0","10","14","0","1","4","0","0","0"
"HTR2C","BeforeGene","cg26383972","0.4614","0.3428","-0.0329664783239435","16","18","2","18","10","29","6","0","9","16","2","14","23","0","9","18","0","1","2","0","0","0"
"HTR2C","Promoter","cg00202711","0.4614","0.2421","-0.138065173911176","23","17","2","18","10","18","17","0","9","16","1","20","24","0","10","18","0","1","3","0","0","0"
"HTR2C","GeneBody","cg09687738","0.558","0.0964","-0.440779158147331","19","13","2","18","10","22","10","0","9","16","1","15","23","0","4","12","0","1","3","0","0","0"
"HTR2C","GeneBody","cg18817485","0.4651","0.3295","-0.241691073990361","15","10","2","18","10","29","11","0","9","16","0","12","23","1","6","14","0","1","3","0","0","0"
"B4GALNT2","GeneBody","cg14591667","0.7217","0.7229","-0.0763674908599317","14","22","1","35","4","0","0","0","0","0","5","31","2","0","39","12","6","0","0","0","0","0"
"B4GALNT2","BeforeGene","cg00617568","0.5961","0.8646","0.265719656968763","33","2","1","35","4","0","0","0","0","0","2","30","5","2","38","5","6","0","0","1","0","0"
"AJ003147.8","AfterGene","cg05576262","0.5408","0.165","-0.110747570703329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AJ003147.8","GeneBody","cg27376182","0.4222","0.0456","0.198280559789974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TINAG","GeneBody","cg22165105","0.6453","0.8908","0.225516409143566","21","3","0","13","6","0","0","0","0","0","0","26","12","0","16","21","2","1","0","0","0","0"
"TINAG","GeneBody","cg19300549","0.4103","0.5489","-0.0242007653304467","15","8","0","13","6","0","0","0","0","0","1","21","19","0","20","12","2","1","0","0","0","0"
"TINAG","Promoter","cg12397274","0.4068","0.8042","-0.0714874010455082","21","7","0","13","6","0","0","0","0","0","1","17","16","0","19","18","2","1","0","0","0","0"
"TINAG","GeneBody","cg00012148","0.6795","0.8595","0.14996375498224","25","6","0","13","6","0","0","0","0","0","0","17","11","1","20","13","2","1","0","0","0","0"
